id,english,spanish,category,subcategory,abbreviation,synonyms_en,synonyms_es,pronunciation,definition_es,clinical_context,caution,source_name,source_url,review_status,reviewed_by,review_date,notes,entry_type,meaning_group,context_note,spanish_neutral,spanish_us,spanish_latam,regional_variants,priority,frequency,difficulty,publication_status,source_accessed_date,created_date,updated_date,version,change_notes
680,Reimburse,Reembolsar,Partes de carros,Automotriz y seguros,,,,,Término bilingüe utilizado en contextos de automotriz y seguros.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 16.",Término,,,Reembolsar,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
681,Reinstatement of policy,Restitución de una póliza,Legal,Documentos y procedimientos,,,,,Término bilingüe utilizado en contextos de documentos y procedimientos.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 16.",Término,,,Restitución de una póliza,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
682,Release form,Formulario en donde una de las partes de un contrato se declara exento de responsabilidad,Partes de carros,Automotriz y seguros,,,,,Término bilingüe utilizado en contextos de automotriz y seguros.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 16.",Término,,,Formulario en donde una de las partes de un contrato se declara exento de responsabilidad,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
683,Renewal,Renovación,Partes de carros,Automotriz y seguros,,,,,Término bilingüe utilizado en contextos de automotriz y seguros.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 16.",Término,,,Renovación,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
684,Renewal notice,Aviso de renovación,Partes de carros,Automotriz y seguros,,,,,Término bilingüe utilizado en contextos de automotriz y seguros.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 16.",Término,,,Aviso de renovación,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
685,Rental reimbursement,Reembolso de vehículo alquilado,Seguros y trámites,Seguros y pólizas,,,,,Término bilingüe utilizado en contextos de seguros y pólizas.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 16.",Término,,,Reembolso de vehículo alquilado,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
686,Repair shop,Taller,Seguros y trámites,Accidentes y reclamaciones,,,,,Término bilingüe utilizado en contextos de accidentes y reclamaciones.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 16.",Término,,,Taller,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
687,Replacement costs,"Valor de sustitución, valor de reposición",Partes de carros,Automotriz y seguros,,,,,Término bilingüe utilizado en contextos de automotriz y seguros.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 16.",Término,,,"Valor de sustitución, valor de reposición",,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
688,Risk,Riesgo,Seguros y trámites,Seguros y pólizas,,,,,Término bilingüe utilizado en contextos de seguros y pólizas.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 16.",Término,,,Riesgo,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
689,Risk rating,Clasificación de riesgo,Seguros y trámites,Seguros y pólizas,,,,,Término bilingüe utilizado en contextos de seguros y pólizas.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 16.",Término,,,Clasificación de riesgo,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
690,"Routed (for example, manner in which a cable is routed)","Dirección que sigue la instalación de una parte (por ejemplo, un cable)",Partes de carros,Automotriz y seguros,,,,,Término bilingüe utilizado en contextos de automotriz y seguros.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 17.",Término,,,"Dirección que sigue la instalación de una parte (por ejemplo, un cable)",,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
691,Scrap value,Valor de los restos de un siniestro; valor como chatarra,Partes de carros,Automotriz y seguros,,,,,Término bilingüe utilizado en contextos de automotriz y seguros.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 17.",Término,,,Valor de los restos de un siniestro; valor como chatarra,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
692,Scratch,Rallar,Partes de carros,Automotriz y seguros,,,,,Término bilingüe utilizado en contextos de automotriz y seguros.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 17.",Término,,,Rallar,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
693,Screech,Chillido,Partes de carros,Automotriz y seguros,,,,,Término bilingüe utilizado en contextos de automotriz y seguros.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 17.",Término,,,Chillido,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
694,Seat belts,Cinturones de seguridad,Partes de carros,Partes y mantenimiento,,,,,Término bilingüe utilizado en contextos de partes y mantenimiento.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 17.",Término,,,Cinturones de seguridad,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
695,Seat cover,Cubreasiento,Partes de carros,Automotriz y seguros,,,,,Término bilingüe utilizado en contextos de automotriz y seguros.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 17.",Término,,,Cubreasiento,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
696,Semi,Camión de carga pesada,Partes de carros,Automotriz y seguros,,,,,Término bilingüe utilizado en contextos de automotriz y seguros.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 17.",Término,,,Camión de carga pesada,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
697,Settlement,Acuerdo,Legal,Documentos y procedimientos,,,,,Término bilingüe utilizado en contextos de documentos y procedimientos.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 17.",Término,,,Acuerdo,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
698,Shaft,Eje,Partes de carros,Automotriz y seguros,,,,,Término bilingüe utilizado en contextos de automotriz y seguros.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 17.",Término,,,Eje,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
699,Shock absorbers,Amortiguadores,Partes de carros,Partes y mantenimiento,,,,,Término bilingüe utilizado en contextos de partes y mantenimiento.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 17.",Término,,,Amortiguadores,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
700,Shop,Taller,Partes de carros,Automotriz y seguros,,,,,Término bilingüe utilizado en contextos de automotriz y seguros.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 17.",Término,,,Taller,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
701,Shoulder,Orilla de la carretera,Partes de carros,Carreteras y tránsito,,,,,Término bilingüe utilizado en contextos de carreteras y tránsito.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 17.",Término,,,Orilla de la carretera,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
702,Sickness allowance,Subsidio de enfermedad,Seguros y trámites,Beneficios e incapacidad,,,,,Término bilingüe utilizado en contextos de beneficios e incapacidad.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 17.",Término,,,Subsidio de enfermedad,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
703,Skid,Patinarse,Partes de carros,Carreteras y tránsito,,,,,Término bilingüe utilizado en contextos de carreteras y tránsito.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 17.",Término,,,Patinarse,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
704,Slam into,Embestir,Seguros y trámites,Accidentes y reclamaciones,,,,,Término bilingüe utilizado en contextos de accidentes y reclamaciones.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 17.",Término,,,Embestir,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
705,Slippery,Resbaloso,Partes de carros,Automotriz y seguros,,,,,Término bilingüe utilizado en contextos de automotriz y seguros.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 17.",Término,,,Resbaloso,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
706,Spare parts,Refacciones,Partes de carros,Automotriz y seguros,,,,,Término bilingüe utilizado en contextos de automotriz y seguros.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 17.",Término,,,Refacciones,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
707,Spark plugs,Bujías,Partes de carros,Partes y mantenimiento,,,,,Término bilingüe utilizado en contextos de partes y mantenimiento.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 17.",Término,,,Bujías,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
708,Speed,Velocidad,Partes de carros,Carreteras y tránsito,,,,,Término bilingüe utilizado en contextos de carreteras y tránsito.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 17.",Término,,,Velocidad,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
709,Speed bumps,Topes de control de velocidad,Partes de carros,Carreteras y tránsito,,,,,Término bilingüe utilizado en contextos de carreteras y tránsito.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 17.",Término,,,Topes de control de velocidad,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
710,Speeding,Exceso de velocidad,Partes de carros,Carreteras y tránsito,,,,,Término bilingüe utilizado en contextos de carreteras y tránsito.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 17.",Término,,,Exceso de velocidad,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
711,Spin out,"Perder el control, patinarse",Seguros y trámites,Accidentes y reclamaciones,,,,,Término bilingüe utilizado en contextos de accidentes y reclamaciones.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 17.",Término,,,"Perder el control, patinarse",,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
712,Squealing of tires,Rechinido de llantas,Legal,Documentos y procedimientos,,,,,Término bilingüe utilizado en contextos de documentos y procedimientos.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 17.",Término,,,Rechinido de llantas,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
